ID Cliente,Nombre Cliente,ID Producto,Producto,Categoría del Producto,Cantidad,Precio Unitario,Precio,Costo de envío,Estado de Envío,Fecha de Compra,Fecha de Envío,Método de pago,Cantidad de cuotas,Ciudad,Lugar de Compra,Vendedor,Calificación,Total Venta,lat,lon
CLI00259,Julien Robert,2285,Fond de teint,Maquillage,7,575.88,4031.16,94.1,Pendiente,13/05/2024,24/05/2024,Carte de débit,1,Paris,Tienda física,Antoine Laurent,4.8,4125.26,46.690838,1.2444
CLI00260,Marie Leroy,9663,Rouge à lèvres,Maquillage,7,474.28,3319.96,52.37,Devuelto,22/05/2025,06/06/2025,PayPal,1,Bordeaux,Tienda física,Antoine Laurent,1.8,3372.33,46.363793,-0.541586
CLI00261,Marie Leroy,8485,Mascara volume,Maquillage,4,1754.62,7018.48,25.78,En tránsito,08/02/2024,17/02/2024,Carte de crédit,1,Bordeaux,Tienda física,Isabelle Moreau,1.4,7044.26,44.842303,6.429656
CLI00262,Louis Thomas,6738,Crème visage,Soin visage,9,1205.64,10850.76,47.42,Entregado,27/06/2024,08/07/2024,Apple Pay,1,Lille,Tienda física,Antoine Laurent,3.2,10898.18,47.109106,5.973493
CLI00263,Louis Thomas,6859,Palette maquillage,Maquillage,8,77.07,616.56,30.43,En tránsito,29/10/2025,02/11/2025,PayPal,1,Rennes,Tienda física,Isabelle Moreau,2.2,646.99,44.190266,-0.523686
CLI00264,Marie Leroy,2392,Lotion corporelle,Soin corps,2,1238.36,2476.72,111.22,En tránsito,30/05/2025,12/06/2025,Carte de crédit,1,Lyon,Online,Isabelle Moreau,3.2,2587.94,48.174158,-4.795094
CLI00265,Amélie Petit,3780,Eau de toilette,Parfumerie,5,1414.96,7074.8,85.75,Devuelto,08/01/2024,11/01/2024,Carte de débit,1,Toulouse,Online,Isabelle Moreau,4.6,7160.55,45.671815,7.550458
CLI00266,François Simon,4255,Huile essentielle,Aromathérapie,4,114.72,458.88,122.19,Entregado,30/09/2024,04/10/2024,Virement bancaire,1,Nantes,Tienda física,Isabelle Moreau,4.0,581.07,45.60849,0.705565
CLI00267,Pierre Martin,2088,Lotion corporelle,Soin corps,6,1988.82,11932.92,80.01,En tránsito,27/06/2025,02/07/2025,Virement bancaire,1,Nantes,Online,Maxime Lefebvre,3.6,12012.93,48.406736,0.48747
CLI00268,Marie Leroy,1493,Eau de toilette,Parfumerie,8,805.38,6443.04,9.48,Entregado,11/09/2025,25/09/2025,Carte de crédit,1,Toulouse,Online,Isabelle Moreau,1.0,6452.52,49.933951,-1.278635
CLI00269,Marie Leroy,9015,Eau de toilette,Parfumerie,10,1794.87,17948.7,60.53,Entregado,24/05/2025,29/05/2025,Carte de débit,1,Paris,Tienda física,Maxime Lefebvre,2.6,18009.23,43.593545,5.038599
CLI00270,Amélie Petit,1400,Parfum luxe,Parfumerie,1,426.29,426.29,93.76,Entregado,02/04/2024,14/04/2024,PayPal,1,Nantes,Tienda física,Maxime Lefebvre,3.4,520.05,49.347495,5.500081
CLI00271,Pierre Martin,4001,Parfum luxe,Parfumerie,3,1088.01,3264.03,98.27,Entregado,25/02/2024,10/03/2024,PayPal,1,Lyon,Online,Antoine Laurent,4.0,3362.3,42.977848,6.869495
CLI00272,Marie Leroy,5829,Crème visage,Soin visage,7,1283.25,8982.75,112.47,Cancelado,13/09/2024,22/09/2024,Carte de crédit,1,Bordeaux,Online,Céline Michel,2.0,9095.22,43.093069,-2.38551
CLI00273,François Simon,5996,Lotion corporelle,Soin corps,7,1054.27,7379.89,29.1,Entregado,25/02/2024,01/03/2024,Carte de crédit,3,Paris,Tienda física,Antoine Laurent,2.4,7408.99,48.492644,-1.608329
CLI00274,Camille Bernard,4665,Huile essentielle,Aromathérapie,9,154.74,1392.66,57.57,Entregado,28/04/2025,11/05/2025,PayPal,1,Toulouse,Online,Céline Michel,4.3,1450.23,49.914632,0.458728
CLI00275,Marie Leroy,7977,Lotion corporelle,Soin corps,5,1658.13,8290.65,125.91,En tránsito,26/08/2025,07/09/2025,PayPal,1,Lille,Online,Maxime Lefebvre,2.2,8416.56,45.791388,3.239988
CLI00276,Louis Thomas,4578,Parfum luxe,Parfumerie,10,988.66,9886.6,112.66,Entregado,10/08/2024,22/08/2024,Carte de crédit,1,Lyon,Tienda física,Céline Michel,4.0,9999.26,46.507352,-3.590621
CLI00277,Camille Bernard,2329,Crème visage,Soin visage,6,1211.39,7268.34,82.61,Entregado,18/05/2025,27/05/2025,Carte de crédit,3,Bordeaux,Online,Céline Michel,4.0,7350.95,43.908808,-2.054368
CLI00278,Marie Leroy,6630,Parfum luxe,Parfumerie,8,1893.43,15147.44,69.71,Entregado,23/12/2024,28/12/2024,PayPal,1,Paris,Tienda física,Isabelle Moreau,2.8,15217.15,45.885988,2.193019
CLI00279,Sophie Dubois,5269,Huile essentielle,Aromathérapie,5,173.22,866.1,108.97,En tránsito,07/08/2025,10/08/2025,PayPal,1,Strasbourg,Online,Maxime Lefebvre,1.5,975.07,49.29393,-4.548619
CLI00280,François Simon,4890,Mascara volume,Maquillage,6,968.25,5809.5,115.69,Entregado,04/09/2025,16/09/2025,Virement bancaire,1,Nantes,Online,Antoine Laurent,1.3,5925.19,48.077873,7.511944
CLI00281,Pierre Martin,9811,Mascara volume,Maquillage,6,1286.78,7720.68,49.15,Cancelado,30/09/2024,05/10/2024,Virement bancaire,1,Nice,Online,Isabelle Moreau,3.1,7769.83,46.168602,2.632302
CLI00282,Louis Thomas,6734,Crème visage,Soin visage,2,643.23,1286.46,100.81,Entregado,04/12/2024,11/12/2024,Apple Pay,1,Lyon,Online,Céline Michel,3.2,1387.27,44.810225,2.580735
CLI00283,François Simon,3201,Rouge à lèvres,Maquillage,3,662.99,1988.97,44.34,Entregado,14/06/2025,21/06/2025,Apple Pay,1,Lille,Online,Maxime Lefebvre,3.0,2033.31,50.26758,3.924441
CLI00284,Pierre Martin,1045,Parfum luxe,Parfumerie,9,320.89,2888.01,17.55,Entregado,15/08/2025,27/08/2025,Apple Pay,1,Lille,Tienda física,Antoine Laurent,4.6,2905.56,48.535343,-3.829186
CLI00285,Pierre Martin,1403,Rouge à lèvres,Maquillage,3,828.67,2486.01,113.91,En tránsito,26/09/2024,29/09/2024,Apple Pay,1,Lille,Tienda física,Maxime Lefebvre,4.1,2599.92,43.221828,-2.463402
CLI00286,Sophie Dubois,6295,Huile essentielle,Aromathérapie,2,1412.05,2824.1,76.94,Entregado,03/09/2024,07/09/2024,Carte de crédit,12,Strasbourg,Tienda física,Isabelle Moreau,4.6,2901.04,47.961185,2.382162
CLI00287,François Simon,3754,Eau de toilette,Parfumerie,2,1532.84,3065.68,91.89,Entregado,25/04/2024,05/05/2024,Carte de débit,1,Nice,Tienda física,Maxime Lefebvre,3.9,3157.57,42.87068,5.959065
CLI00288,Louis Thomas,9261,Palette maquillage,Maquillage,10,1034.11,10341.1,9.94,En tránsito,14/12/2024,22/12/2024,Carte de crédit,12,Strasbourg,Tienda física,Antoine Laurent,4.9,10351.04,42.600412,-2.767196
CLI00289,Sophie Dubois,3626,Fond de teint,Maquillage,10,148.66,1486.6,67.18,Entregado,21/03/2024,05/04/2024,Apple Pay,1,Marseille,Tienda física,Céline Michel,1.6,1553.78,45.729408,-1.23754
CLI00290,Camille Bernard,6806,Huile essentielle,Aromathérapie,9,1134.55,10210.95,118.02,Entregado,22/03/2025,31/03/2025,Carte de crédit,6,Lille,Online,Céline Michel,4.7,10328.97,45.097037,2.308721
CLI00291,Marie Leroy,9440,Crème visage,Soin visage,6,507.64,3045.84,42.67,Entregado,11/05/2024,21/05/2024,Carte de crédit,6,Strasbourg,Tienda física,Maxime Lefebvre,3.6,3088.51,46.052123,-4.690572
CLI00292,Marie Leroy,2176,Rouge à lèvres,Maquillage,9,351.39,3162.51,81.1,Entregado,06/09/2024,09/09/2024,Carte de débit,1,Bordeaux,Online,Antoine Laurent,4.1,3243.61,43.861122,7.011498
CLI00293,Sophie Dubois,3514,Rouge à lèvres,Maquillage,9,851.79,7666.11,119.11,Entregado,15/07/2025,23/07/2025,Carte de débit,1,Rennes,Tienda física,Céline Michel,4.2,7785.22,49.472652,5.065447
CLI00294,François Simon,4991,Sérum anti-âge,Soin visage,2,1415.88,2831.76,53.24,Cancelado,21/09/2025,03/10/2025,Carte de crédit,3,Bordeaux,Online,Isabelle Moreau,1.7,2885.0,42.380966,-4.013856
CLI00295,François Simon,3965,Rouge à lèvres,Maquillage,8,1237.49,9899.92,70.52,Entregado,21/07/2024,02/08/2024,Virement bancaire,1,Paris,Tienda física,Isabelle Moreau,1.2,9970.44,49.454709,0.835676
CLI00296,Sophie Dubois,4404,Rouge à lèvres,Maquillage,9,501.09,4509.81,99.62,En tránsito,10/12/2025,19/12/2025,Carte de débit,1,Rennes,Online,Céline Michel,2.8,4609.43,43.668282,1.024939
CLI00297,Pierre Martin,4981,Palette maquillage,Maquillage,9,716.74,6450.66,69.58,Entregado,06/08/2025,13/08/2025,PayPal,1,Strasbourg,Tienda física,Antoine Laurent,4.7,6520.24,49.64981,1.420193
CLI00298,Camille Bernard,9271,Parfum luxe,Parfumerie,1,207.79,207.79,115.61,Pendiente,10/10/2024,19/10/2024,Virement bancaire,1,Rennes,Online,Maxime Lefebvre,3.4,323.4,48.896232,0.676256
CLI00299,Amélie Petit,2410,Mascara volume,Maquillage,9,1479.07,13311.63,91.58,Entregado,07/01/2024,10/01/2024,Carte de débit,1,Marseille,Online,Isabelle Moreau,3.4,13403.21,48.390815,4.579412
CLI00300,François Simon,7671,Crème visage,Soin visage,3,231.08,693.24,47.78,En tránsito,15/08/2025,27/08/2025,Apple Pay,1,Strasbourg,Tienda física,Isabelle Moreau,2.3,741.02,49.058387,0.977361
CLI00301,François Simon,6512,Eau de toilette,Parfumerie,5,396.94,1984.7,52.62,Entregado,16/01/2025,28/01/2025,Carte de crédit,6,Marseille,Online,Isabelle Moreau,1.2,2037.32,47.609562,-4.701471
CLI00302,Sophie Dubois,2704,Parfum luxe,Parfumerie,3,1120.86,3362.58,9.28,Entregado,23/02/2025,06/03/2025,Apple Pay,1,Lille,Tienda física,Isabelle Moreau,2.6,3371.86,45.914389,1.626486
CLI00303,Camille Bernard,6685,Lotion corporelle,Soin corps,3,340.14,1020.42,8.92,Entregado,03/09/2024,12/09/2024,Apple Pay,1,Rennes,Online,Isabelle Moreau,3.0,1029.34,42.38988,-4.000039
CLI00304,Camille Bernard,7412,Huile essentielle,Aromathérapie,1,1189.87,1189.87,69.64,Entregado,07/01/2025,20/01/2025,Carte de crédit,6,Marseille,Online,Antoine Laurent,4.0,1259.51,44.294543,-1.291639
CLI00305,François Simon,5725,Parfum luxe,Parfumerie,7,1265.64,8859.48,119.92,Entregado,21/03/2024,05/04/2024,PayPal,1,Rennes,Tienda física,Isabelle Moreau,1.5,8979.4,50.415256,7.568318
CLI00306,Pierre Martin,7247,Lotion corporelle,Soin corps,6,981.49,5888.94,76.27,Entregado,14/05/2025,22/05/2025,Carte de débit,1,Marseille,Tienda física,Isabelle Moreau,2.0,5965.21,49.584064,7.891198
CLI00307,Amélie Petit,5014,Lotion corporelle,Soin corps,10,1511.16,15111.6,116.51,Entregado,16/06/2025,21/06/2025,Virement bancaire,1,Lyon,Online,Isabelle Moreau,1.6,15228.11,45.926517,7.889252
CLI00308,Amélie Petit,5385,Lotion corporelle,Soin corps,3,1826.44,5479.32,79.24,Pendiente,03/10/2025,15/10/2025,Carte de crédit,6,Bordeaux,Online,Isabelle Moreau,3.7,5558.56,45.357445,-4.108531
CLI00309,Sophie Dubois,9819,Rouge à lèvres,Maquillage,8,454.38,3635.04,105.62,Entregado,03/04/2025,12/04/2025,Carte de débit,1,Toulouse,Online,Antoine Laurent,3.2,3740.66,46.015582,-2.943358
CLI00310,Pierre Martin,1694,Parfum luxe,Parfumerie,10,1182.78,11827.8,99.98,Entregado,13/07/2024,28/07/2024,Carte de crédit,1,Nice,Online,Céline Michel,3.0,11927.78,44.934638,1.3215
CLI00311,Pierre Martin,3142,Rouge à lèvres,Maquillage,8,1051.02,8408.16,45.44,Entregado,14/12/2024,27/12/2024,Virement bancaire,1,Nice,Tienda física,Antoine Laurent,1.2,8453.6,45.103026,2.90527
CLI00312,Louis Thomas,8558,Rouge à lèvres,Maquillage,10,817.86,8178.6,102.76,En tránsito,30/05/2024,02/06/2024,Apple Pay,1,Rennes,Tienda física,Antoine Laurent,4.8,8281.36,50.643418,1.155253
CLI00313,François Simon,1385,Palette maquillage,Maquillage,2,951.22,1902.44,65.1,Entregado,23/01/2025,29/01/2025,Carte de débit,1,Nantes,Tienda física,Céline Michel,3.6,1967.54,50.497518,4.909097
CLI00314,Marie Leroy,5683,Lotion corporelle,Soin corps,1,656.58,656.58,83.99,Entregado,16/06/2025,21/06/2025,Carte de débit,1,Toulouse,Tienda física,Isabelle Moreau,4.1,740.57,45.730287,-0.500514
CLI00315,Julien Robert,6772,Fond de teint,Maquillage,5,1081.33,5406.65,86.77,En tránsito,20/06/2024,24/06/2024,PayPal,1,Nantes,Tienda física,Céline Michel,4.8,5493.42,47.669191,2.807154
CLI00316,Pierre Martin,9655,Crème visage,Soin visage,9,875.73,7881.57,100.55,Entregado,25/10/2025,28/10/2025,Carte de débit,1,Strasbourg,Tienda física,Antoine Laurent,3.0,7982.12,43.964146,-3.053355
CLI00317,François Simon,9670,Palette maquillage,Maquillage,9,2022.85,18205.65,102.24,En tránsito,15/11/2024,30/11/2024,Carte de débit,1,Rennes,Online,Maxime Lefebvre,3.9,18307.89,45.188227,-3.018744
CLI00318,François Simon,4597,Sérum anti-âge,Soin visage,10,565.29,5652.9,111.63,Entregado,22/10/2025,28/10/2025,Carte de débit,1,Paris,Tienda física,Maxime Lefebvre,3.6,5764.53,49.55521,1.913701
CLI00319,Julien Robert,9369,Fond de teint,Maquillage,9,558.01,5022.09,111.61,Cancelado,08/09/2025,18/09/2025,Virement bancaire,1,Lille,Tienda física,Isabelle Moreau,3.7,5133.7,45.766008,2.170096
CLI00320,Marie Leroy,4033,Eau de toilette,Parfumerie,8,1678.39,13427.12,18.52,En tránsito,03/12/2025,14/12/2025,PayPal,1,Marseille,Online,Maxime Lefebvre,2.7,13445.64,44.637412,5.504062
CLI00321,Sophie Dubois,6095,Palette maquillage,Maquillage,1,254.18,254.18,106.69,En tránsito,29/12/2025,07/01/2026,Carte de crédit,1,Lille,Online,Maxime Lefebvre,3.5,360.87,50.014802,-1.441052
CLI00322,Louis Thomas,3894,Lotion corporelle,Soin corps,10,1760.59,17605.9,93.07,Entregado,23/04/2024,27/04/2024,Carte de crédit,3,Lyon,Tienda física,Céline Michel,3.5,17698.97,49.303564,5.090461
CLI00323,Sophie Dubois,6195,Mascara volume,Maquillage,6,227.44,1364.64,41.36,Pendiente,27/09/2025,01/10/2025,Carte de débit,1,Lyon,Tienda física,Maxime Lefebvre,2.6,1406.0,48.603997,0.816656
CLI00324,Amélie Petit,4818,Rouge à lèvres,Maquillage,4,1815.45,7261.8,25.96,En tránsito,11/04/2025,23/04/2025,Apple Pay,1,Nice,Tienda física,Isabelle Moreau,3.4,7287.76,50.252084,-4.244729
CLI00325,Louis Thomas,6515,Huile essentielle,Aromathérapie,8,2010.82,16086.56,103.46,Entregado,17/07/2025,29/07/2025,Carte de débit,1,Paris,Tienda física,Céline Michel,3.6,16190.02,46.77636,-1.306998
CLI00326,Louis Thomas,1389,Crème visage,Soin visage,6,1234.62,7407.72,104.38,Entregado,12/07/2025,23/07/2025,Virement bancaire,1,Marseille,Tienda física,Antoine Laurent,1.6,7512.1,47.177563,3.1053
CLI00327,Louis Thomas,1250,Mascara volume,Maquillage,1,2023.65,2023.65,26.2,Devuelto,07/02/2024,19/02/2024,PayPal,1,Marseille,Tienda física,Isabelle Moreau,2.1,2049.85,49.556115,2.548388
CLI00328,Julien Robert,4499,Parfum luxe,Parfumerie,2,1161.53,2323.06,95.82,Entregado,21/11/2024,03/12/2024,Carte de débit,1,Marseille,Tienda física,Isabelle Moreau,2.6,2418.88,50.480514,7.71423
CLI00329,Camille Bernard,9043,Lotion corporelle,Soin corps,8,1442.1,11536.8,100.07,Entregado,17/11/2025,20/11/2025,Apple Pay,1,Lyon,Tienda física,Maxime Lefebvre,1.5,11636.87,44.746916,-1.54467
CLI00330,Louis Thomas,7915,Huile essentielle,Aromathérapie,2,1318.8,2637.6,42.09,Cancelado,07/08/2024,13/08/2024,PayPal,1,Marseille,Tienda física,Maxime Lefebvre,2.3,2679.69,47.596038,-2.679812
CLI00331,Amélie Petit,3060,Fond de teint,Maquillage,2,425.42,850.84,52.31,Entregado,01/05/2025,09/05/2025,Apple Pay,1,Nice,Tienda física,Maxime Lefebvre,3.4,903.15,50.109561,-4.572907
CLI00332,Pierre Martin,8224,Lotion corporelle,Soin corps,5,2090.24,10451.2,74.1,En tránsito,08/09/2024,16/09/2024,Carte de débit,1,Lille,Online,Isabelle Moreau,4.3,10525.3,48.560405,-1.806976
CLI00333,Amélie Petit,7588,Fond de teint,Maquillage,9,2019.24,18173.16,64.1,Cancelado,25/09/2025,10/10/2025,Carte de débit,1,Rennes,Tienda física,Céline Michel,3.0,18237.26,45.442223,6.686495
CLI00334,François Simon,2410,Palette maquillage,Maquillage,6,573.07,3438.42,22.64,Pendiente,24/03/2025,31/03/2025,PayPal,1,Rennes,Online,Isabelle Moreau,1.6,3461.06,47.495852,7.611406
CLI00335,Camille Bernard,6765,Palette maquillage,Maquillage,6,2062.51,12375.06,80.7,En tránsito,14/10/2025,23/10/2025,PayPal,1,Toulouse,Tienda física,Isabelle Moreau,2.3,12455.76,44.623047,3.939718
CLI00336,François Simon,8988,Mascara volume,Maquillage,2,187.13,374.26,74.43,Entregado,31/12/2025,08/01/2026,Carte de crédit,1,Lille,Online,Céline Michel,2.9,448.69,44.767471,7.384633
CLI00337,Louis Thomas,6375,Eau de toilette,Parfumerie,3,1607.18,4821.54,80.8,Entregado,08/01/2025,23/01/2025,Carte de débit,1,Strasbourg,Tienda física,Antoine Laurent,3.7,4902.34,43.130767,0.48363
CLI00338,Amélie Petit,2806,Parfum luxe,Parfumerie,3,869.99,2609.97,106.79,En tránsito,02/03/2024,12/03/2024,Apple Pay,1,Nice,Tienda física,Maxime Lefebvre,2.5,2716.76,45.28649,0.226587
CLI00339,Louis Thomas,4626,Lotion corporelle,Soin corps,1,1445.48,1445.48,64.08,Entregado,12/09/2025,26/09/2025,Virement bancaire,1,Bordeaux,Tienda física,Antoine Laurent,5.0,1509.56,44.466482,2.688136
CLI00340,Camille Bernard,4193,Palette maquillage,Maquillage,6,1199.1,7194.6,103.0,Entregado,22/01/2025,03/02/2025,Virement bancaire,1,Nantes,Online,Maxime Lefebvre,3.2,7297.6,49.173325,6.861279
CLI00341,Pierre Martin,9597,Palette maquillage,Maquillage,2,491.67,983.34,66.15,En tránsito,03/12/2024,14/12/2024,Apple Pay,1,Strasbourg,Online,Maxime Lefebvre,1.8,1049.49,45.812452,-1.375861
CLI00342,François Simon,2080,Rouge à lèvres,Maquillage,6,1745.93,10475.58,35.04,Entregado,27/08/2025,09/09/2025,Virement bancaire,1,Paris,Online,Maxime Lefebvre,1.7,10510.62,47.389093,3.060128
CLI00343,Camille Bernard,9377,Lotion corporelle,Soin corps,9,1838.57,16547.13,53.4,En tránsito,12/09/2024,17/09/2024,Carte de crédit,3,Nice,Online,Céline Michel,4.4,16600.53,49.786158,4.830696
CLI00344,Louis Thomas,8965,Eau de toilette,Parfumerie,6,1245.51,7473.06,97.33,En tránsito,08/12/2024,22/12/2024,PayPal,1,Paris,Online,Isabelle Moreau,2.1,7570.39,44.286431,7.321558
CLI00345,François Simon,5383,Fond de teint,Maquillage,9,231.33,2081.97,66.72,En tránsito,12/04/2025,22/04/2025,Carte de crédit,12,Marseille,Online,Maxime Lefebvre,3.8,2148.69,48.387724,-0.85529
CLI00346,Louis Thomas,7193,Parfum luxe,Parfumerie,4,980.65,3922.6,43.36,En tránsito,24/02/2024,10/03/2024,Virement bancaire,1,Bordeaux,Online,Isabelle Moreau,3.7,3965.96,46.333487,-4.344949
CLI00347,Amélie Petit,3595,Lotion corporelle,Soin corps,8,393.49,3147.92,51.71,Entregado,26/07/2024,03/08/2024,Apple Pay,1,Lyon,Tienda física,Maxime Lefebvre,1.6,3199.63,49.061143,7.76681
CLI00348,Marie Leroy,6441,Huile essentielle,Aromathérapie,9,753.84,6784.56,27.26,Entregado,12/10/2025,19/10/2025,PayPal,1,Nantes,Online,Maxime Lefebvre,2.5,6811.82,48.119981,2.049723
CLI00349,Marie Leroy,1306,Rouge à lèvres,Maquillage,8,269.29,2154.32,116.62,Entregado,20/03/2025,26/03/2025,Carte de débit,1,Lyon,Online,Isabelle Moreau,2.3,2270.94,45.872671,-4.58611
CLI00350,Marie Leroy,4783,Palette maquillage,Maquillage,5,545.95,2729.75,107.43,Entregado,17/05/2025,27/05/2025,Apple Pay,1,Strasbourg,Tienda física,Isabelle Moreau,3.4,2837.18,43.807915,6.396312
CLI00351,Pierre Martin,4875,Parfum luxe,Parfumerie,2,1293.2,2586.4,87.02,Cancelado,29/02/2024,04/03/2024,Carte de débit,1,Strasbourg,Tienda física,Isabelle Moreau,4.5,2673.42,42.89495,2.538312
CLI00352,Camille Bernard,6843,Rouge à lèvres,Maquillage,7,981.89,6873.23,65.75,Pendiente,29/04/2025,06/05/2025,Apple Pay,1,Nice,Online,Maxime Lefebvre,3.2,6938.98,49.238621,-3.452517
CLI00353,Sophie Dubois,3331,Lotion corporelle,Soin corps,10,1923.96,19239.6,54.27,Entregado,27/11/2024,01/12/2024,Apple Pay,1,Bordeaux,Tienda física,Antoine Laurent,2.8,19293.87,50.669103,4.062168
CLI00354,François Simon,7819,Fond de teint,Maquillage,8,596.9,4775.2,78.24,Entregado,17/04/2024,24/04/2024,Carte de crédit,1,Marseille,Tienda física,Isabelle Moreau,2.8,4853.44,47.719451,2.841385
CLI00355,Sophie Dubois,6960,Lotion corporelle,Soin corps,9,496.41,4467.69,100.36,Pendiente,14/04/2025,20/04/2025,PayPal,1,Rennes,Tienda física,Maxime Lefebvre,1.6,4568.05,44.189161,0.098394
CLI00356,Marie Leroy,6254,Parfum luxe,Parfumerie,9,1339.26,12053.34,47.73,Entregado,29/05/2025,03/06/2025,Carte de débit,1,Rennes,Online,Maxime Lefebvre,4.1,12101.07,50.446729,1.37994
CLI00357,Marie Leroy,5716,Huile essentielle,Aromathérapie,7,43.56,304.92,60.59,Entregado,08/08/2024,18/08/2024,PayPal,1,Paris,Tienda física,Maxime Lefebvre,2.7,365.51,50.756576,2.929239
CLI00358,Pierre Martin,4517,Lotion corporelle,Soin corps,8,857.05,6856.4,39.04,Entregado,21/10/2025,04/11/2025,Apple Pay,1,Rennes,Tienda física,Céline Michel,3.7,6895.44,43.414693,4.539173
CLI00359,Camille Bernard,8920,Eau de toilette,Parfumerie,7,2020.72,14145.04,43.67,Cancelado,31/07/2025,10/08/2025,PayPal,1,Marseille,Online,Maxime Lefebvre,2.8,14188.71,45.780199,4.122704
CLI00360,Louis Thomas,9618,Crème visage,Soin visage,4,1261.76,5047.04,36.88,Entregado,07/06/2025,11/06/2025,Virement bancaire,1,Marseille,Tienda física,Isabelle Moreau,1.4,5083.92,45.237152,2.298781
CLI00361,Camille Bernard,9892,Mascara volume,Maquillage,9,742.72,6684.48,111.73,Entregado,12/02/2024,17/02/2024,Apple Pay,1,Paris,Online,Maxime Lefebvre,3.9,6796.21,50.129081,7.450627
CLI00362,Amélie Petit,3261,Rouge à lèvres,Maquillage,1,1116.14,1116.14,33.99,Pendiente,22/12/2025,27/12/2025,Virement bancaire,1,Nantes,Tienda física,Céline Michel,1.5,1150.13,49.851742,-2.593816
CLI00363,Julien Robert,3525,Crème visage,Soin visage,6,1740.55,10443.3,114.65,Entregado,21/04/2024,24/04/2024,Virement bancaire,1,Toulouse,Tienda física,Céline Michel,4.4,10557.95,48.93703,-0.806681
CLI00364,Sophie Dubois,4430,Eau de toilette,Parfumerie,8,2043.66,16349.28,123.02,En tránsito,02/04/2025,08/04/2025,Carte de débit,1,Nantes,Tienda física,Maxime Lefebvre,3.0,16472.3,47.287555,7.36422
CLI00365,Camille Bernard,9372,Eau de toilette,Parfumerie,8,1622.67,12981.36,11.2,Entregado,07/04/2024,12/04/2024,Carte de crédit,1,Marseille,Tienda física,Céline Michel,2.5,12992.56,50.204815,2.549813
CLI00366,Amélie Petit,3525,Rouge à lèvres,Maquillage,3,1845.36,5536.08,94.41,Pendiente,27/09/2024,05/10/2024,PayPal,1,Paris,Tienda física,Antoine Laurent,3.2,5630.49,47.870974,4.691532
CLI00367,François Simon,9836,Fond de teint,Maquillage,4,1447.42,5789.68,38.07,Entregado,19/04/2025,27/04/2025,Virement bancaire,1,Rennes,Online,Antoine Laurent,1.8,5827.75,43.19749,3.741379
CLI00368,Amélie Petit,6489,Sérum anti-âge,Soin visage,10,1801.69,18016.9,17.78,En tránsito,25/02/2025,01/03/2025,Apple Pay,1,Paris,Online,Isabelle Moreau,4.0,18034.68,50.011539,-3.418282
CLI00369,Pierre Martin,7395,Crème visage,Soin visage,8,149.49,1195.92,71.95,En tránsito,16/05/2025,20/05/2025,Carte de crédit,1,Lille,Tienda física,Céline Michel,1.6,1267.87,47.964847,3.364315
CLI00370,Camille Bernard,4441,Eau de toilette,Parfumerie,4,458.46,1833.84,42.85,Entregado,21/03/2024,30/03/2024,Carte de crédit,12,Paris,Tienda física,Maxime Lefebvre,4.7,1876.69,51.015839,6.896815
CLI00371,Marie Leroy,4708,Lotion corporelle,Soin corps,3,184.25,552.75,122.31,Entregado,13/12/2025,20/12/2025,Apple Pay,1,Nantes,Online,Maxime Lefebvre,4.3,675.06,43.145779,1.325959
CLI00372,Sophie Dubois,9436,Rouge à lèvres,Maquillage,3,1757.85,5273.55,78.88,Cancelado,10/08/2025,16/08/2025,Carte de crédit,6,Bordeaux,Tienda física,Céline Michel,2.4,5352.43,42.338237,3.148914
CLI00373,François Simon,7167,Sérum anti-âge,Soin visage,2,1194.39,2388.78,95.85,En tránsito,23/05/2024,26/05/2024,Apple Pay,1,Nantes,Tienda física,Céline Michel,4.7,2484.63,47.438631,1.752231
CLI00374,Sophie Dubois,2847,Fond de teint,Maquillage,9,1189.95,10709.55,94.09,Entregado,25/09/2025,10/10/2025,Carte de débit,1,Lille,Tienda física,Isabelle Moreau,3.9,10803.64,47.44125,-2.543692
CLI00375,Pierre Martin,5303,Parfum luxe,Parfumerie,2,787.81,1575.62,51.45,Entregado,09/03/2025,12/03/2025,Virement bancaire,1,Nice,Online,Isabelle Moreau,2.5,1627.07,48.228951,5.370315
CLI00376,Sophie Dubois,6272,Sérum anti-âge,Soin visage,10,2020.88,20208.8,97.36,Entregado,05/02/2025,19/02/2025,Apple Pay,1,Marseille,Online,Maxime Lefebvre,4.4,20306.16,46.042202,-2.835333
CLI00377,Pierre Martin,6343,Eau de toilette,Parfumerie,6,1804.31,10825.86,16.06,Entregado,24/01/2024,28/01/2024,Carte de débit,1,Nantes,Tienda física,Isabelle Moreau,2.6,10841.92,44.058438,5.119895
CLI00378,Marie Leroy,5744,Lotion corporelle,Soin corps,2,243.51,487.02,91.65,Entregado,19/03/2025,22/03/2025,Carte de crédit,6,Nantes,Tienda física,Isabelle Moreau,4.7,578.67,48.717501,-3.441199
CLI00379,Sophie Dubois,2618,Sérum anti-âge,Soin visage,6,47.26,283.56,113.33,Entregado,10/08/2025,17/08/2025,Apple Pay,1,Strasbourg,Tienda física,Céline Michel,2.5,396.89,43.47571,3.478566
